id,true_avg,pred_avg,pred_stdev,0,1,2,3,4,5,6,7,8,9
P01,0,0.3213882163167,0.05969814458001106,0.29332858324050903,0.31887370347976685,0.3900704085826874,0.25035980343818665,0.424883097410202,0.2559391260147095,0.3359658122062683,0.23435427248477936,0.3591662049293518,0.35094115138053894
P02,0,0.3848442956805229,0.13821216576613707,0.687704861164093,0.32467222213745117,0.3423149883747101,0.32121819257736206,0.47261157631874084,0.4077758491039276,0.4023903012275696,0.1390710324048996,0.4770815968513489,0.27360233664512634
P03,0,0.2906980466563255,0.20878228935578688,0.4858540892601013,0.0035908599384129047,0.22585205733776093,0.04041137918829918,0.5414021611213684,0.6698185801506042,0.2232455015182495,0.23719309270381927,0.3609635531902313,0.1186491921544075
P04,0,0.47336970269680023,0.1872314421425406,0.1960826814174652,0.4332784116268158,0.5175048112869263,0.2876277565956116,0.6421616673469543,0.6720032691955566,0.6826471090316772,0.4877489507198334,0.16759413480758667,0.6470482349395752
P05,0,0.2448475745979522,0.22666567052689537,0.18043272197246552,9.765756112756208e-05,0.005606579128652811,0.21123555302619934,0.04176468774676323,0.6665657758712769,0.38581523299217224,0.04700731113553047,0.34329089522361755,0.5666593313217163
P06,0,0.24492170382291079,0.1594759789727627,0.2633754312992096,0.3220122456550598,0.027503004297614098,0.3045170307159424,0.385041207075119,0.2569241225719452,0.06587997823953629,0.04294699802994728,0.21415431797504425,0.5668627023696899
P07,0,0.33399260267615316,0.20903645270583396,0.17140553891658783,0.6836514472961426,0.12904565036296844,0.3349081575870514,0.0320892408490181,0.6668161153793335,0.5000160336494446,0.23391710221767426,0.3363097310066223,0.25176700949668884
P08,1,0.7115871846675873,0.2981685051662112,0.9074663519859314,0.8570636510848999,0.8939228653907776,0.9845532178878784,0.9956051707267761,0.40166452527046204,0.6489893198013306,0.23979152739048004,0.21222849190235138,0.9745867252349854
P09,1,0.8159064024686813,0.2548310811311359,0.9184136986732483,0.3468952775001526,0.8904501795768738,0.31739553809165955,0.9958533048629761,0.9935065507888794,0.9919037222862244,0.9866652488708496,0.9951353669166565,0.7228451371192932
P10,1,0.7658582709729671,0.3605087038363561,0.9963437914848328,0.3608909845352173,0.9919671416282654,0.9995419979095459,0.9968569278717041,0.9979947805404663,0.2595164477825165,0.9997220635414124,0.9996873140335083,0.056061260402202606
P11,1,0.7982424020767211,0.27395942298307785,0.3384622037410736,0.9999830722808838,0.9953723549842834,0.8135450482368469,0.639117419719696,0.9733490347862244,0.25590118765830994,0.9853294491767883,0.9996652603149414,0.9816989898681641
P12,1,0.8222579568624496,0.2544769490899021,0.8562776446342468,0.4037932753562927,0.9144562482833862,0.9984228610992432,0.9330315589904785,0.9564564228057861,0.9400652050971985,0.24525460600852966,0.9957218170166016,0.9790999293327332
P13,1,0.9411032974720002,0.09779950872064513,0.6925952434539795,0.8195352554321289,0.9955350160598755,0.950669527053833,0.9990246295928955,0.9846504926681519,0.992159903049469,0.999789297580719,0.9998534917831421,0.9772201180458069
P14,1,0.862889078259468,0.1944842439735771,0.9640843868255615,0.9993384480476379,0.9617881774902344,0.7335890531539917,0.6344932317733765,0.4023105204105377,0.9845561981201172,0.9976168870925903,0.9645358920097351,0.9865779876708984
P15,1,0.9830440521240235,0.028106073707139446,0.9947161078453064,0.91591876745224,0.9956364035606384,0.9997122883796692,0.9411684274673462,0.9987938404083252,0.9860590100288391,0.9995259046554565,0.9996542930603027,0.9992554783821106
P16,1,0.951225221157074,0.059297095096572695,0.9842913150787354,0.8199284076690674,0.9907708168029785,0.9995471835136414,0.941169261932373,0.9846827387809753,0.943818211555481,0.9868342280387878,0.9996578693389893,0.8615521788597107
P17,1,0.9076645582914352,0.17996010634070725,0.9838060140609741,0.3840964734554291,0.992419421672821,0.9995386600494385,0.8853393197059631,0.9981054067611694,0.8812432885169983,0.9996775388717651,0.9530603885650635,0.9993590712547302
P18,1,0.9164157032966613,0.12179097576440058,0.6926015019416809,0.999993085861206,0.9974402189254761,0.9997039437294006,0.9411623477935791,0.6800500750541687,0.9999834299087524,0.9871597290039062,0.9990956783294678,0.8669670224189758
P19,1,0.5363514572381973,0.21728141455462635,0.25987112522125244,0.6874167323112488,0.8969913125038147,0.33955150842666626,0.44775933027267456,0.924577534198761,0.5022764801979065,0.43860864639282227,0.5154143571853638,0.351047545671463
P20,1,0.525545634329319,0.249566355142861,0.2963314950466156,0.8976125121116638,0.13491536676883698,0.648067057132721,0.6290730237960815,0.2652469277381897,0.5165587067604065,0.8204048275947571,0.30141404271125793,0.7458323836326599
P21,1,0.9546623647212982,0.07970776752202657,0.9842462539672852,0.9132547974586487,0.9999891519546509,0.9997085928916931,0.9990298748016357,0.7300237417221069,0.9437398314476013,0.98701012134552,0.9903736114501953,0.999247670173645
P22,1,0.912168738245964,0.18298142411126245,0.9972137808799744,0.9999935626983643,0.99998939037323,0.380170613527298,0.923001229763031,0.9961198568344116,0.9858755469322205,0.9866346120834351,0.9991344809532166,0.8535543084144592
P23,1,0.9472303867340088,0.09823482413772962,0.8666402697563171,0.999972939491272,0.9909765124320984,0.9996984004974365,0.9411489963531494,0.6790611743927002,0.9999840259552002,0.9997723698616028,0.9962367415428162,0.9988124370574951
P24,1,0.9925206363201141,0.014456820350216705,0.9971997737884521,0.9999940395355225,0.9985402822494507,0.950792133808136,0.9978164434432983,0.9963093400001526,0.9858983755111694,0.9995346069335938,0.9998538494110107,0.9992675185203552
P25,1,0.8500751197338104,0.2489862898113277,0.16753339767456055,0.9999920129776001,0.9861574172973633,0.8242242932319641,0.9990178346633911,0.6800290942192078,0.8668478727340698,0.9997908473014832,0.999855637550354,0.9773027896881104
P26,0,0.20641069635748863,0.08021020310498983,0.17013730108737946,0.21937286853790283,0.2166786640882492,0.2937517762184143,0.11687396466732025,0.2752126157283783,0.28201884031295776,0.14201977849006653,0.29732415080070496,0.050717003643512726
P27,0,0.29701322317123413,0.09337370204065402,0.20178420841693878,0.3047298491001129,0.5327098965644836,0.2670711278915405,0.21764403581619263,0.2811459004878998,0.21852616965770721,0.24603700637817383,0.33246171474456787,0.3680223226547241
P28,0,0.30862386226654054,0.07823617461811636,0.26961085200309753,0.3388165831565857,0.2296830117702484,0.22971656918525696,0.2301958203315735,0.3644741177558899,0.21697285771369934,0.4371820092201233,0.4008627235889435,0.3687240779399872
P29,0,0.2781173471361399,0.11729706819316524,0.20166750252246857,0.228093221783638,0.2923230826854706,0.2958349883556366,0.36895063519477844,0.29723814129829407,0.051064226776361465,0.49976611137390137,0.17469081282615662,0.371544748544693
P30,1,0.3439583480358124,0.10600849740285163,0.37298277020454407,0.22838608920574188,0.2323175072669983,0.5192808508872986,0.21784551441669464,0.27380430698394775,0.278647243976593,0.47128817439079285,0.44830384850502014,0.39672717452049255
P31,1,0.3360891819000244,0.14996506884565586,0.32501107454299927,0.7695185542106628,0.2522496283054352,0.2888678014278412,0.285984605550766,0.34379449486732483,0.28555482625961304,0.288792222738266,0.19391676783561707,0.32720184326171875
P32,1,0.25826132073998453,0.06593508156250356,0.27583059668540955,0.30289506912231445,0.08080021291971207,0.293643057346344,0.23039107024669647,0.2846420407295227,0.21766649186611176,0.28781354427337646,0.2953673303127289,0.3135637938976288
P33,1,0.333717942237854,0.17895381967620702,0.17174483835697174,0.6584418416023254,0.28892263770103455,0.16232246160507202,0.18132270872592926,0.2888999283313751,0.2870092988014221,0.3071133494377136,0.30002138018608093,0.6913809776306152
P34,1,0.258152911067009,0.06456169870545043,0.17164650559425354,0.20103149116039276,0.4034418761730194,0.29761525988578796,0.21675698459148407,0.28860828280448914,0.2187337428331375,0.22369840741157532,0.24890826642513275,0.31108829379081726
P35,0,0.19480049088597298,0.09738461582851861,0.20302873849868774,0.05493742227554321,0.08474723249673843,0.22661080956459045,0.23042070865631104,0.21530309319496155,0.03212839365005493,0.2972595989704132,0.2852880656719208,0.3182808458805084
P36,0,0.17928541749715804,0.10856271507733187,0.20539693534374237,0.11607696115970612,0.2096184343099594,0.22778373956680298,0.11118597537279129,0.1845993548631668,0.2797403931617737,0.01610388606786728,0.04087616503238678,0.4014723300933838
P37,0,0.16596965854696463,0.10769150022505526,0.28390753269195557,0.00033435315708629787,0.18098920583724976,0.19341357052326202,0.2891480326652527,0.11498785763978958,0.053132690489292145,0.017235806211829185,0.23095299303531647,0.29559454321861267
P38,0,0.30432077646255495,0.1061877546629923,0.16978183388710022,0.32375386357307434,0.5444507598876953,0.29587945342063904,0.2175920307636261,0.27415552735328674,0.40726467967033386,0.31329044699668884,0.17365607619285583,0.323383092880249
P39,0,0.15108089249697515,0.11283499791062886,0.17043589055538177,0.010027028620243073,0.000965807877946645,0.07252868264913559,0.2873319983482361,0.1876210719347,0.29376477003097534,0.24601119756698608,0.2378285527229309,0.004293924663215876
P40,0,0.16962647587060928,0.09891465966191466,0.29353004693984985,0.269241064786911,0.04713485389947891,0.11591015756130219,0.20807835459709167,0.24652695655822754,0.2879815399646759,0.04971647635102272,0.14347808063030243,0.034667227417230606
P41,0,0.31037776321172716,0.11182316585773933,0.20309333503246307,0.3513338267803192,0.0809859037399292,0.4300011098384857,0.2756287455558777,0.2747512459754944,0.4701511561870575,0.4148181080818176,0.24739128351211548,0.35562291741371155
P42,0,0.16561304670758545,0.09283699318001071,0.23172934353351593,0.2015448957681656,0.13373292982578278,0.29685574769973755,0.2173904925584793,0.28811201453208923,0.0534849613904953,0.09047555178403854,0.1370796114206314,0.0057249185629189014
P43,0,0.30552020817995074,0.05644500347917363,0.4029831290245056,0.39975881576538086,0.2323385328054428,0.29259660840034485,0.28830191493034363,0.33122411370277405,0.2841097414493561,0.24584513902664185,0.25411638617515564,0.32392770051956177
P44,0,0.35042276605963707,0.12086792626363953,0.37405604124069214,0.3228414058685303,0.0820155069231987,0.2926916480064392,0.417892724275589,0.32418176531791687,0.37099990248680115,0.5810933113098145,0.4392833709716797,0.29917198419570923
P45,0,0.2740251660346985,0.04499310191103962,0.29799333214759827,0.19481392204761505,0.22727853059768677,0.28269389271736145,0.29081642627716064,0.2687821090221405,0.21780617535114288,0.3061387538909912,0.34963709115982056,0.30429142713546753
P46,0,0.24233650043606758,0.06425550920500929,0.16984131932258606,0.22870346903800964,0.08213473111391068,0.2744666337966919,0.2666049599647522,0.2787516713142395,0.2824259102344513,0.293038010597229,0.2503615915775299,0.29703670740127563
P47,0,0.2340032249689102,0.06841474528050448,0.17002417147159576,0.25429537892341614,0.2855531573295593,0.2290966808795929,0.1764465570449829,0.34458184242248535,0.20109595358371735,0.2463623583316803,0.11089470982551575,0.3216814398765564
P48,0,0.27643071860074997,0.06659889842050463,0.29709115624427795,0.2018212080001831,0.27951592206954956,0.29779621958732605,0.23034079372882843,0.3280889689922333,0.2880415916442871,0.14395099878311157,0.29916733503341675,0.3984929919242859
P49,0,0.17749314616667106,0.09572597295218137,0.1701137125492096,0.15510277450084686,0.0010150243761017919,0.2169397920370102,0.23062212765216827,0.27175089716911316,0.015244110487401485,0.24619685113430023,0.16597992181777954,0.30196624994277954
P50,0,0.2722377374768257,0.053481662749648065,0.17424596846103668,0.35522714257240295,0.28295546770095825,0.22860755026340485,0.29089367389678955,0.34454113245010376,0.2877461314201355,0.2193620353937149,0.24232053756713867,0.296477735042572
P51,0,0.0702937478752574,0.09119573145693534,0.03825673460960388,0.0003342342679388821,0.12261886894702911,0.0685679242014885,0.01880561001598835,0.2989603579044342,0.00034531610435806215,0.007322768215090036,0.14694485068321228,0.0007808138034306467
P52,0,0.18108949220913928,0.15689427015777255,0.021173954010009766,0.0002811921003740281,0.0026004482060670853,0.34996500611305237,0.3859255909919739,0.3891737461090088,0.23917783796787262,0.007411918602883816,0.1471097618341446,0.26807546615600586
P53,0,0.09157952446839772,0.10459437320581423,0.02156340889632702,0.0005680263857357204,0.002604635199531913,0.07233446091413498,0.23673571646213531,0.012154976837337017,0.2566274106502533,0.25181472301483154,0.041166212409734726,0.02022567391395569
P54,0,0.0988300281620468,0.12419965241874907,0.038853105157613754,0.00020044723351020366,0.12027481198310852,0.006349258590489626,0.23670998215675354,0.3954639434814453,0.00028814372490160167,0.017870284616947174,0.15067647397518158,0.0216138307005167
P55,0,0.11263541225343943,0.11770179773020674,0.03719988092780113,0.24632158875465393,0.04270677641034126,0.07300972938537598,0.3842521905899048,0.004105657339096069,0.18740816414356232,0.017350006848573685,0.11241253465414047,0.021587593480944633
P56,1,0.3001894176006317,0.053835504686266,0.29788854718208313,0.3713652193546295,0.24924145638942719,0.21163515746593475,0.27550196647644043,0.34342098236083984,0.2816811501979828,0.36900991201400757,0.2466922104358673,0.3554575741291046
P57,0,0.29438405502587556,0.25255700222536726,0.02375456504523754,0.8779528737068176,0.36242443323135376,0.3378998935222626,0.05317385122179985,0.030389532446861267,0.4335207939147949,0.4726138114929199,0.10349268466234207,0.24861811101436615
P58,0,0.6811660245060921,0.2574326131293031,0.8822809457778931,0.8023836612701416,0.9308285117149353,0.8130648732185364,0.8104791045188904,0.41737332940101624,0.8842053413391113,0.7778419852256775,0.3280664384365082,0.16513605415821075
P59,1,0.6304544225335121,0.2524985286757389,0.9058893918991089,0.6837136745452881,0.6945556998252869,0.4705890715122223,0.6196350455284119,0.9779792428016663,0.8848665952682495,0.6176369786262512,0.30957555770874023,0.14010296761989594
P60,1,0.7362578511238098,0.1999151671744016,0.9139507412910461,0.6616449952125549,0.9903461337089539,0.431717187166214,0.8105791807174683,0.833563506603241,0.8977485299110413,0.7901118397712708,0.6962048411369324,0.3367115557193756
